2025-06-21 14:06:10,207 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-21 14:06:10,242 | werkzeug | INFO | _internal.py:97 | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.85.81:5001
2025-06-21 14:06:10,242 | werkzeug | INFO | _internal.py:97 | [33mPress CTRL+C to quit[0m
2025-06-21 14:06:15,942 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 14:06:15] "GET / HTTP/1.1" 200 -
2025-06-21 14:06:32,381 | pynucleus.api.app | INFO | app.py:429 | File uploaded to source_documents: industrialization-for-an-emerging-africa-issuespaper.pdf
2025-06-21 14:06:32,448 | pynucleus | INFO | collector.py:64 | ChromaDB client initialized successfully in collector
2025-06-21 14:06:32,449 | pynucleus | INFO | collector.py:64 | ChromaDB client initialized successfully in collector
2025-06-21 14:06:32,614 | pynucleus | INFO | collector.py:134 | File industrialization-for-an-emerging-africa-issuespaper.pdf has no meaningful chunks or failed processing, needs reprocessing
2025-06-21 14:06:32,616 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:211 | Use pytorch device_name: mps
2025-06-21 14:06:32,616 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:219 | Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2025-06-21 14:06:34,008 | pynucleus | INFO | collector.py:166 | Processing new file: industrialization-for-an-emerging-africa-issuespaper.pdf
2025-06-21 14:06:35,330 | pynucleus.rag.document_processor | INFO | document_processor.py:185 | Extracted 61390 characters from PDF: industrialization-for-an-emerging-africa-issuespaper.pdf
2025-06-21 14:06:36,218 | camelot | INFO | lattice.py:407 | Processing page-1
