2025-06-21 23:00:04,820 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-21 23:00:04,860 | werkzeug | INFO | _internal.py:97 | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.43:5001
2025-06-21 23:00:04,860 | werkzeug | INFO | _internal.py:97 | [33mPress CTRL+C to quit[0m
2025-06-21 23:00:10,471 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 23:00:10] "[36mGET / HTTP/1.1[0m" 304 -
2025-06-21 23:00:10,878 | pynucleus.api.app | INFO | app.py:148 | Health check requested
2025-06-21 23:00:10,937 | pynucleus | INFO | engine.py:36 | ChromaDB client initialized successfully
2025-06-21 23:00:11,109 | pynucleus | INFO | engine.py:72 | Retrieved 2 documents for query
2025-06-21 23:00:11,109 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 23:00:14,178 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-21 23:00:14,178 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-21 23:00:14,179 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3763 documents
2025-06-21 23:00:14,179 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 23:00:14] "GET /health HTTP/1.1" 200 -
2025-06-21 23:00:20,230 | pynucleus | INFO | engine.py:72 | Retrieved 1 documents for query
2025-06-21 23:00:20,419 | pynucleus | INFO | engine.py:72 | Retrieved 1000 documents for query
2025-06-21 23:00:20,419 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 23:00:20] "GET /status HTTP/1.1" 200 -
2025-06-21 23:00:42,095 | pynucleus.api.app | INFO | app.py:340 | Processing question: What is chemical engineering?... (stream: False)
2025-06-21 23:00:42,189 | pynucleus | INFO | engine.py:72 | Retrieved 2 documents for query
2025-06-21 23:00:42,190 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 23:00:45,541 | pynucleus.api.app | INFO | app.py:440 | Question processed successfully in 3.45s
2025-06-21 23:00:45,541 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 23:00:45] "POST /ask HTTP/1.1" 200 -
2025-06-21 23:00:55,021 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-21 23:00:55,021 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-21 23:00:55,021 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3763 documents
2025-06-21 23:00:55,123 | pynucleus | INFO | engine.py:72 | Retrieved 1 documents for query
2025-06-21 23:00:55,125 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 23:00:55] "GET /system_statistics HTTP/1.1" 200 -
2025-06-21 23:01:05,066 | pynucleus | INFO | comprehensive_system_diagnostic.py:819 | Test log message from comprehensive diagnostic
2025-06-21 23:01:05,164 | pynucleus | INFO | engine.py:72 | Retrieved 1 documents for query
2025-06-21 23:01:05,606 | pynucleus | WARNING | qwen_loader.py:36 | bitsandbytes not available, falling back to standard loading
2025-06-21 23:01:07,640 | pynucleus | INFO | qwen_loader.py:42 | Standard model loaded: Qwen/Qwen3-0.6B
