2025-06-21 22:27:58,156 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-21 22:27:58,189 | werkzeug | INFO | _internal.py:97 | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.43:5001
2025-06-21 22:27:58,190 | werkzeug | INFO | _internal.py:97 | [33mPress CTRL+C to quit[0m
2025-06-21 22:28:00,344 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:28:00] "[36mGET / HTTP/1.1[0m" 304 -
2025-06-21 22:28:14,194 | pynucleus.api.app | INFO | app.py:340 | Processing question: what is distillation columns?... (stream: False)
2025-06-21 22:28:14,289 | pynucleus | INFO | engine.py:30 | ChromaDB client initialized successfully
2025-06-21 22:28:14,580 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:28:14,581 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:28:18,272 | pynucleus.api.app | INFO | app.py:440 | Question processed successfully in 4.08s
2025-06-21 22:28:18,272 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:28:18] "POST /ask HTTP/1.1" 200 -
2025-06-21 22:28:37,061 | pynucleus | INFO | engine.py:66 | Retrieved 1 documents for query
2025-06-21 22:28:37,226 | pynucleus | INFO | engine.py:66 | Retrieved 1000 documents for query
2025-06-21 22:28:37,227 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:28:37] "GET /status HTTP/1.1" 200 -
2025-06-21 22:28:43,541 | pynucleus.api.app | INFO | app.py:148 | Health check requested
2025-06-21 22:28:43,638 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:28:43,639 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:28:47,977 | pynucleus.rag.vector_store | WARNING | vector_store.py:606 | ChromaDB instance conflict detected in vector store, archiving old DB...
2025-06-21 22:28:47,977 | pynucleus.rag.vector_store | ERROR | vector_store.py:619 | Failed to archive/recreate ChromaDB in vector store: cannot import name '_archive_and_recreate_chromadb' from 'pynucleus.rag.engine' (/Users/mohammadalmusaiteer/PyNucleus-Model/src/pynucleus/rag/engine.py)
2025-06-21 22:28:47,978 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:28:47] "GET /health HTTP/1.1" 200 -
2025-06-21 22:29:02,759 | pynucleus | INFO | system_validator.py:206 | Test log message from validator
2025-06-21 22:29:03,083 | pynucleus | INFO | engine.py:66 | Retrieved 1 documents for query
2025-06-21 22:29:03,083 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:05,943 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:05,943 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:09,274 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:09,275 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:13,269 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:13,269 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:17,120 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:17,120 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:20,635 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:20,635 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:24,115 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:24,115 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:27,455 | pynucleus | INFO | golden_eval.py:13 | Randomly sampled 5 questions from 49 total questions
2025-06-21 22:29:27,545 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:27,545 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:31,079 | pynucleus | WARNING | golden_eval.py:22 | Q: What is the ANSI flange rating suitable for pressures up to 50 bar? missed keywords: ['ansi', 'class 300', '50 bar']
2025-06-21 22:29:31,165 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:31,165 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:34,428 | pynucleus | WARNING | golden_eval.py:22 | Q: What is diffusion-controlled reaction? missed keywords: ['diffusion-controlled', 'reaction rate', 'reactant']
2025-06-21 22:29:34,515 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:29:34,515 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:29:37,964 | pynucleus | WARNING | golden_eval.py:22 | Q: Define molar flux in mass transfer. missed keywords: ['molar flux', 'mass transfer', 'rate', 'area', 'time']
2025-06-21 22:29:38,050 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
