2025-07-01 03:23:25,005 | __main__ | INFO | run_pipeline.py:519 | 🚀 Starting interactive chat session
2025-07-01 03:23:25,005 | __main__ | INFO | run_pipeline.py:520 | 🤖 Model ID: Qwen/Qwen2.5-1.5B-Instruct
2025-07-01 03:23:25,005 | __main__ | INFO | run_pipeline.py:521 | 📊 Top K: 5
2025-07-01 03:23:25,005 | __main__ | INFO | run_pipeline.py:534 | 🔧 Initializing RAG pipeline and LLM runner
2025-07-01 03:23:25,006 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-07-01 03:23:25,006 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-07-01 03:23:25,006 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-07-01 03:23:25,006 | pynucleus.pipeline.pipeline_rag | INFO | pipeline_rag.py:41 | Vector store (chroma) initialized successfully
2025-07-01 03:23:25,007 | pynucleus | INFO | engine.py:78 | ChromaDB collection initialized successfully
2025-07-01 03:23:25,007 | pynucleus.pipeline.pipeline_rag | INFO | pipeline_rag.py:77 | ChromaDB collection contains 3772 documents
2025-07-01 03:23:25,007 | pynucleus.llm.llm_runner | INFO | llm_runner.py:27 | Loading model: Qwen/Qwen2.5-1.5B-Instruct
2025-07-01 03:23:31,659 | pynucleus.llm.llm_runner | INFO | llm_runner.py:47 | Model loaded successfully on device: cpu
2025-07-01 03:23:46,040 | pynucleus | INFO | engine.py:137 | Enhanced retrieval: 3 documents (filtered from 3) for query
2025-07-01 03:23:46,041 | pynucleus | INFO | engine.py:211 | Built enhanced context: 3 chunks, 2338 characters
2025-07-01 03:23:46,041 | pynucleus | INFO | engine.py:452 | Question complexity: Simple, Token limit: 250, Context length: 2338
2025-07-01 03:23:46,041 | pynucleus | INFO | model_loader.py:262 | Generating with HuggingFace model (max_tokens=250, stream=False)
2025-07-01 03:24:38,925 | pynucleus | INFO | answer_processing.py:72 | Deduplication: 9 -> 9 sentences
2025-07-01 03:24:38,926 | pynucleus.rag.answer_processing | INFO | answer_processing.py:219 | Deduplication: 9 -> 9 sentences
2025-07-01 03:24:38,932 | pynucleus | INFO | answer_processing.py:182 | Added citation to answer lacking proper citations
2025-07-01 03:24:38,932 | pynucleus.rag.answer_processing | INFO | answer_processing.py:238 | Added citation to answer lacking proper citations
2025-07-01 03:24:40,206 | pynucleus.eval | WARNING | __init__.py:42 | No calibration model found at data/calibration/models/calibration_isotonic.pkl
2025-07-01 03:24:40,206 | pynucleus | INFO | engine.py:28 | No trained confidence calibration model found, using identity function
2025-07-01 03:25:22,075 | pynucleus.llm.llm_runner | INFO | llm_runner.py:201 | Generated response in 41.85s
2025-07-01 03:25:38,439 | pynucleus.eval.confidence_calibration | INFO | confidence_calibration.py:107 | Initialized ConfidenceCalibrator with method=both
2025-07-01 03:25:42,212 | pynucleus | INFO | engine.py:137 | Enhanced retrieval: 3 documents (filtered from 3) for query
2025-07-01 03:25:42,212 | pynucleus | INFO | engine.py:211 | Built enhanced context: 3 chunks, 2319 characters
2025-07-01 03:25:42,212 | pynucleus | INFO | engine.py:452 | Question complexity: Simple, Token limit: 250, Context length: 2319
2025-07-01 03:25:42,213 | pynucleus | INFO | model_loader.py:262 | Generating with HuggingFace model (max_tokens=250, stream=False)
2025-07-01 03:26:38,554 | pynucleus | INFO | answer_processing.py:72 | Deduplication: 7 -> 6 sentences
2025-07-01 03:26:38,554 | pynucleus.rag.answer_processing | INFO | answer_processing.py:219 | Deduplication: 7 -> 6 sentences
2025-07-01 03:26:38,926 | pynucleus | INFO | answer_processing.py:182 | Added citation to answer lacking proper citations
2025-07-01 03:26:38,926 | pynucleus.rag.answer_processing | INFO | answer_processing.py:238 | Added citation to answer lacking proper citations
2025-07-01 03:27:16,536 | pynucleus.llm.llm_runner | INFO | llm_runner.py:201 | Generated response in 37.54s
