2025-06-21 22:37:55,524 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-21 22:37:55,559 | werkzeug | INFO | _internal.py:97 | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.43:5001
2025-06-21 22:37:55,559 | werkzeug | INFO | _internal.py:97 | [33mPress CTRL+C to quit[0m
2025-06-21 22:38:29,773 | pynucleus.api.app | INFO | app.py:148 | Health check requested
2025-06-21 22:38:29,851 | pynucleus | INFO | engine.py:30 | ChromaDB client initialized successfully
2025-06-21 22:38:30,114 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:38:30,114 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:38:33,688 | pynucleus.rag.vector_store | WARNING | vector_store.py:606 | ChromaDB instance conflict detected in vector store, reinitializing...
2025-06-21 22:38:33,791 | pynucleus.rag.vector_store | ERROR | vector_store.py:621 | Failed to recreate ChromaDB in vector store: An instance of Chroma already exists for data/03_intermediate/vector_db with different settings
2025-06-21 22:38:33,792 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:38:33] "GET /health HTTP/1.1" 200 -
2025-06-21 22:38:43,304 | pynucleus | INFO | system_validator.py:206 | Test log message from validator
2025-06-21 22:38:43,597 | pynucleus | INFO | engine.py:66 | Retrieved 1 documents for query
2025-06-21 22:38:43,597 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:38:46,587 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:38:46,587 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
2025-06-21 22:38:46,779 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [21/Jun/2025 22:38:46] "[36mGET / HTTP/1.1[0m" 304 -
2025-06-21 22:38:50,170 | pynucleus | INFO | engine.py:66 | Retrieved 2 documents for query
2025-06-21 22:38:50,170 | pynucleus | INFO | model_loader.py:195 | Generating with HuggingFace model (max_tokens=50, stream=False)
