2025-06-22 18:40:04,498 | __main__ | INFO | run_web_app.py:134 | PyNucleus web application starting
2025-06-22 18:40:04,528 | werkzeug | INFO | _internal.py:97 | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5001
 * Running on http://192.168.1.43:5001
2025-06-22 18:40:04,528 | werkzeug | INFO | _internal.py:97 | [33mPress CTRL+C to quit[0m
2025-06-22 18:40:21,682 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:40:21] "[36mGET / HTTP/1.1[0m" 304 -
2025-06-22 18:40:24,835 | pynucleus | INFO | engine.py:38 | ChromaDB client initialized successfully
2025-06-22 18:40:25,081 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:40:25,230 | pynucleus | INFO | engine.py:74 | Retrieved 1000 documents for query
2025-06-22 18:40:25,230 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:40:25] "GET /status HTTP/1.1" 200 -
2025-06-22 18:40:25,330 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:40:25,330 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:40:25,334 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:40:25,429 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:40:25,430 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:40:25] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:40:26,136 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:40:26,136 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-22 18:40:26,138 | pynucleus.rag.vector_store | INFO | vector_store.py:637 | ChromaDB collection contains 3772 documents
2025-06-22 18:40:26,250 | pynucleus | INFO | engine.py:74 | Retrieved 1 documents for query
2025-06-22 18:40:26,251 | werkzeug | INFO | _internal.py:97 | 127.0.0.1 - - [22/Jun/2025 18:40:26] "GET /system_statistics HTTP/1.1" 200 -
2025-06-22 18:40:26,744 | pynucleus.rag.vector_store | INFO | vector_store.py:601 | ChromaDB client initialized successfully in vector store
2025-06-22 18:40:26,745 | pynucleus.rag.vector_store | INFO | vector_store.py:632 | Loaded existing ChromaDB collection: pynucleus_documents
