2025-06-20 11:27:39,929 | __main__ | INFO | run_pipeline.py:517 | 🚀 Starting interactive chat session
2025-06-20 11:27:39,929 | __main__ | INFO | run_pipeline.py:518 | 🤖 Model ID: Qwen/Qwen2.5-1.5B-Instruct
2025-06-20 11:27:39,929 | __main__ | INFO | run_pipeline.py:519 | 📊 Top K: 5
2025-06-20 11:27:39,929 | __main__ | INFO | run_pipeline.py:532 | 🔧 Initializing RAG pipeline and LLM runner
2025-06-20 11:27:39,930 | pynucleus.rag.vector_store | INFO | vector_store.py:600 | ChromaDB client initialized successfully in vector store
2025-06-20 11:27:39,930 | pynucleus.rag.vector_store | INFO | vector_store.py:629 | Loaded existing ChromaDB collection: pynucleus_documents
2025-06-20 11:27:39,931 | pynucleus.rag.vector_store | INFO | vector_store.py:634 | ChromaDB collection contains 3587 documents
2025-06-20 11:27:39,931 | pynucleus.pipeline.pipeline_rag | INFO | pipeline_rag.py:37 | Vector store (chroma) initialized successfully
2025-06-20 11:27:39,931 | pynucleus.pipeline.pipeline_rag | INFO | pipeline_rag.py:73 | ChromaDB collection contains 3587 documents
2025-06-20 11:27:39,931 | pynucleus.llm.llm_runner | INFO | llm_runner.py:27 | Loading model: Qwen/Qwen2.5-1.5B-Instruct
2025-06-20 11:27:47,302 | pynucleus.llm.llm_runner | INFO | llm_runner.py:47 | Model loaded successfully on device: cpu
2025-06-20 11:28:50,190 | pynucleus.llm.llm_runner | INFO | llm_runner.py:201 | Generated response in 55.37s
